#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  80 336
# Band-Index    1
   0.16611    -16.480674
   0.18687    -16.480641
   0.20763    -16.480606
   0.22840    -16.480570
   0.24916    -16.480536
   0.26992    -16.480509
   0.29068    -16.480479
   0.31145    -16.480456
   0.33221    -16.480439
   0.35297    -16.480424
   0.37374    -16.480415
   0.39450    -16.480410
   0.39450    -16.480410
   0.41417    -16.480442
   0.43385    -16.480529
   0.45352    -16.480676
   0.47319    -16.480886
   0.49287    -16.481152
   0.51254    -16.481481
   0.53221    -16.481873
   0.55189    -16.482331
   0.57156    -16.482851
   0.59123    -16.483436
   0.61091    -16.484086
   0.63058    -16.484794
   0.65025    -16.485564
   0.66993    -16.486392
   0.68960    -16.487281
   0.70927    -16.488221
   0.72895    -16.489210
   0.74862    -16.490242
   0.76829    -16.491250
   0.76829    -16.491250
   0.78906    -16.491252
   0.80982    -16.491261
   0.83058    -16.491275
   0.85135    -16.491295
   0.87211    -16.491317
   0.89287    -16.491346
   0.91364    -16.491379
   0.93440    -16.491412
   0.95516    -16.491450
   0.97593    -16.491484
   0.99669    -16.491521
   1.01745    -16.491553
   1.03822    -16.491586
   1.05898    -16.491614
   1.07974    -16.491636
   1.10051    -16.491655
   1.12127    -16.491668
   1.14203    -16.491678
   1.16280    -16.491679
   1.16280    -16.491679
   1.18247    -16.490658
   1.20214    -16.489617
   1.22182    -16.488618
   1.24149    -16.487670
   1.26116    -16.486778
   1.28084    -16.485942
   1.30051    -16.485173
   1.32018    -16.484466
   1.33986    -16.483821
   1.35953    -16.483242
   1.37920    -16.482727
   1.39888    -16.482276
   1.41855    -16.481889
   1.43822    -16.481564
   1.45790    -16.481299
   1.47757    -16.481095
   1.49724    -16.480950
   1.51692    -16.480863
   1.53659    -16.480831
 
 
# Band-Index   12
   1.53659    -16.480771
   1.51692    -16.480802
   1.49724    -16.480890
   1.47757    -16.481034
   1.45790    -16.481238
   1.43822    -16.481504
   1.41855    -16.481828
   1.39888    -16.482215
   1.37920    -16.482666
   1.35953    -16.483181
   1.33986    -16.483761
   1.32018    -16.484405
   1.30051    -16.485112
   1.28084    -16.485881
